nome_x,nome_regiao,quantidade_nascimentos_ate_2010
Olimar,Sudeste,53
Olimpia,Sudeste,1979
Olimpio,Sudeste,2288
Olina,Sul,78
Olinda,Sudeste,10173
Olindia,Sul,10
Olindina,Nordeste,853
Olindo,Sudeste,240
Olindrina,Sudeste,12
Olinpia,Sudeste,16
Olinpio,Sudeste,20
Olinta,Sudeste,38
Olinto,Sudeste,273
Olipio,Sudeste,17
Olir,Sul,43
Olira,Sul,12
Oliria,Sul,178
Olirio,Sudeste,23
Olises,Sudeste,13
Olisses,Sudeste,15
Olisvaldo,Sudeste,10
Olita,Sudeste,12
Oliva,Sul,392
Olival,Nordeste,269
Olivaldo,Norte,179
Olivan,Nordeste,82
Olivanda,Nordeste,22
Olivando,Nordeste,14
Olivania,Nordeste,11
Olivar,Norte,283
Olive,Sudeste,12
Olivea,Sudeste,10
Oliveira,Sudeste,1570
Oliveiramaria,Sudeste,17
Oliveiro,Sudeste,92
Oliveiros,Sudeste,91
Oliver,Sudeste,776
Oliverio,Sudeste,59
Olivete,Sudeste,40
Olivia,Sudeste,15693
Olivier,Sudeste,119
Olivina,Sul,231
Olivino,Sul,59
Olivio,Sudeste,2234
Olivir,Sul,86
Olivo,Sul,181
Olma,Sul,30
Olmar,Sul,51
Olmir,Sul,36
Olmira,Sul,27
Olmiro,Sul,635
Olney,Sudeste,25
Olvaldo,Sudeste,11
Olvia,Sudeste,14
Oly,Sul,21
Olympia,Sudeste,37
Olympio,Sudeste,24
Omair,Sudeste,39
Omar,Sudeste,2904
Omara,Sudeste,13
Omaria,Sudeste,34
Omerinda,Centro-Oeste,11
Omero,Sudeste,190
Omilda,Sudeste,11
Omildo,Sudeste,10
Omir,Sudeste,47
Ona,Sudeste,12
Onadir,Sul,14
Onaldo,Nordeste,96
Ondina,Sudeste,3299
Ondino,Norte,13
Onedia,Norte,13
Onei,Sul,11
Oneia,Sudeste,10
Oneida,Sudeste,979
Oneide,Norte,1421
Onelia,Sul,226
Onelio,Sudeste,21
Onerio,Centro-Oeste,12
Oneron,Sul,12
Onesia,Sudeste,78
Onesimo,Sudeste,168
Onesina,Nordeste,19
Onesio,Sudeste,321
Onete,Norte,35
Oney,Sudeste,12
Onezia,Sudeste,10
Onezimo,Sudeste,32
Onezina,Nordeste,12
Onezio,Sudeste,52
Oni,Sul,51
Onias,Sudeste,66
Onice,Sudeste,101
Onicia,Sudeste,25
Onila,Sudeste,12
Onilda,Sudeste,197
Onilde,Sudeste,14
Onildo,Nordeste,396
Onilia,Sudeste,78
Onilson,Centro-Oeste,24
Onilton,Sudeste,14
Onir,Sudeste,16
Onira,Sul,466
Onivaldo,Sudeste,462
Onizia,Sudeste,11
Onofra,Sudeste,735
Onofre,Sudeste,6047
Onofrio,Sudeste,17
Onorata,Nordeste,12
Onorato,Nordeste,28
Onoria,Sudeste,17
Onorina,Sudeste,175
Onorinda,Sudeste,16
Onorino,Sul,27
Onorio,Sudeste,211
Ontonia,Nordeste,15
Ontonio,Nordeste,160
Ony,Sudeste,11
Opaulo,Sudeste,10
Ophelia,Sudeste,170
Oracelia,Sul,29
Oraci,Sul,268
Oracides,Sul,22
Oracilda,Sul,32
Oracildo,Sul,10
Oracilia,Sul,12
Oracina,Sudeste,56
Oracio,Sudeste,487
Oracy,Sudeste,38
Oraida,Sul,62
Oraide,Sul,91
Oraides,Sul,110
Oralda,Sudeste,33
Oraldo,Centro-Oeste,42
Oralina,Sul,49
Orana,Sudeste,11
Orandi,Sudeste,12
Orandina,Sul,137
Orandir,Sudeste,43
Orando,Sudeste,13
Orange,Norte,21
Oranides,Sudeste,23
Orazil,Sudeste,26
Orcalina,Centro-Oeste,11
Orcalino,Centro-Oeste,42
Orcelina,Sudeste,18
Orchidea,Sudeste,24
Orci,Sul,10
Orcina,Sudeste,11
Orcino,Centro-Oeste,13
Ordalia,Sudeste,541
Ordalina,Centro-Oeste,20
Ordalino,Sul,10
Ordalio,Sudeste,20
Ordelia,Sudeste,11
Ordi,Sul,10
Ordilei,Sudeste,74
Orelina,Sudeste,20
Orelino,Nordeste,12
Orelio,Sudeste,12
Oreni,Sudeste,22
Orenice,Sudeste,12
Oreste,Sudeste,111
Orestes,Sudeste,610
Orestina,Sudeste,12
Orfelina,Sul,10
Orfeu,Sudeste,32
Orfila,Sul,28
Ori,Sul,39
Oriana,Sudeste,44
Oriane,Norte,26
Orias,Sudeste,31
Orides,Sul,1104
Oridia,Sudeste,18
Oridio,Sudeste,14
Oriel,Sudeste,114
Orielson,Norte,13
Oriene,Sudeste,11
Orieta,Sudeste,20
Oriete,Sul,10
Orilda,Sul,18
Orilde,Sul,33
Orildes,Sul,22
Orildo,Sul,73
Orilene,Norte,32
Orimar,Norte,28
Orion,Sul,76
Oriosvaldo,Nordeste,47
Oriovaldo,Sudeste,53
Oripa,Sudeste,13
Oripedes,Sudeste,12
Oripes,Sudeste,14
Orismar,Nordeste,80
Orisvaldo,Nordeste,176
Orival,Sul,225
Orivaldo,Sudeste,1561
Orivan,Norte,62
Orlado,Sudeste,13
Orlan,Norte,23
Orland,Sudeste,11
Orlanda,Sudeste,1621
Orlandi,Sudeste,28
Orlandia,Sudeste,15
Orlandina,Sudeste,567
Orlandino,Sudeste,130
Orlandira,Nordeste,35
Orlando,Sudeste,43952
Orlane,Norte,13
Orlano,Sudeste,13
Orlean,Norte,59
Orleandro,Norte,18
Orleane,Norte,58
Orleans,Nordeste,157
Orlei,Sul,868
Orleide,Nordeste,54
Orleilson,Norte,152
Orleir,Norte,21
Orleison,Norte,24
Orlene,Nordeste,66
Orlenilson,Norte,24
Orleon,Norte,13
Orlete,Sudeste,21
Orleu,Sudeste,10
Orley,Sudeste,44
Orli,Sul,712
Orlinda,Sudeste,403
Orlindo,Sudeste,72
Orlndo,Sudeste,14
Orly,Sudeste,101
Ormandina,Sudeste,68
Ormando,Sudeste,11
Ormar,Sudeste,10
Ormesinda,Sudeste,21
Ormeu,Sudeste,13
Ormezina,Sudeste,13
Ormezinda,Sudeste,100
Ormi,Sudeste,192
Orminda,Sudeste,452
Ormindo,Sudeste,82
Ormir,Sudeste,22
Ormy,Sudeste,29
Ornan,Norte,14
Ornela,Sudeste,25
Ornelia,Sudeste,52
Ornelina,Nordeste,49
Ornelino,Sudeste,11
Ornelio,Sul,132
Ornella,Sudeste,39
Orni,Sudeste,12
Ornildo,Sudeste,11
Ornilo,Sudeste,16
Orocildo,Sul,12
Oromar,Sudeste,11
Orondina,Sul,33
Orosino,Sudeste,11
Orozimbo,Sudeste,59
Orozina,Centro-Oeste,16
Orozino,Centro-Oeste,16
Orquidea,Sudeste,51
Orquideia,Sudeste,21
Orquidia,Sudeste,14
Orsina,Sudeste,12
Ortelina,Sudeste,25
Ortencia,Sudeste,186
Ortencio,Sudeste,17
Ortenila,Sul,132
Orti,Sul,11
Ortiz,Sudeste,11
Orvandil,Sul,24
Os,Sudeste,38
Osael,Nordeste,23
Osaias,Nordeste,13
Osair,Sudeste,75
Osamo,Sudeste,26
Osamu,Sudeste,39
Osana,Sudeste,1249
Osanan,Nordeste,10
Osanar,Nordeste,11
Osanete,Nordeste,18
Osani,Sudeste,13
Osania,Sudeste,10
Osanir,Nordeste,11
Osanira,Nordeste,29
Osano,Sudeste,23
Osca,Sudeste,11
Oscalina,Centro-Oeste,52
Oscalino,Sudeste,15
Oscar,Sudeste,13461
Oscarina,Norte,964
Oscarino,Sudeste,70
Oscarlina,Sudeste,120
Oscarlinda,Nordeste,14
Oscarlino,Sudeste,35
Osdival,Sul,36
Ose,Sudeste,32
Oseane,Nordeste,22
Oseas,Sudeste,1429
Oseia,Sudeste,26
Oseias,Sudeste,5339
Oseli,Sudeste,16
Oselia,Sudeste,51
Oselina,Sudeste,13
Oselita,Nordeste,13
Oseni,Sudeste,46
Osenias,Norte,10
Osenilda,Sudeste,11
Osenildes,Nordeste,11
Osenildo,Sudeste,13
Osenir,Sudeste,28
Osi,Sul,11
Osiane,Norte,34
Osias,Sudeste,1062
Osiel,Sudeste,1210
Osilda,Sudeste,10
Osilene,Norte,33
Osilia,Sudeste,22
Osimar,Nordeste,128
Osinei,Norte,11
Osineide,Norte,22
Osinete,Sudeste,27
Osir,Sul,12
Osires,Sul,82
Osiris,Sudeste,138
Osita,Nordeste,22
Osivaldo,Sudeste,14
Osivan,Nordeste,10
Oslei,Sul,32
Osleno,Sul,12
Osma,Sudeste,43
Osmael,Sul,31
Osmail,Sul,10
Osmair,Sudeste,818
Osmaldo,Sudeste,11
Osmalia,Nordeste,12
Osmam,Sudeste,18
Osman,Nordeste,390
Osmando,Sudeste,105
Osmane,Sudeste,36
Osmani,Sudeste,107
Osmanir,Sudeste,23
Osmano,Sudeste,191
Osmar,Sudeste,39500
Osmara,Sudeste,10
Osmari,Sudeste,20
Osmaria,Sudeste,20
Osmarina,Norte,2564
Osmarino,Norte,306
Osmario,Nordeste,704
Osmi,Sudeste,23
Osmil,Sudeste,10
Osmilda,Sul,101
Osmildo,Sudeste,35
Osmilton,Sudeste,21
Osminda,Sudeste,10
Osmindo,Sudeste,11
Osmir,Sudeste,680
Osmira,Sudeste,134
Osmiro,Sudeste,33
Osmundo,Nordeste,137
Osnar,Sudeste,12
Osnei,Sul,225
Osneve,Sudeste,16
Osneves,Sudeste,13
Osni,Sul,7049
Osnil,Sudeste,15
Osnilda,Sul,136
Osnildo,Sul,633
Osnir,Sudeste,523
Osny,Sudeste,96
Osoria,Centro-Oeste,21
Osorina,Sudeste,13
Osorio,Sudeste,957
Ossamu,Sudeste,29
Ossian,Nordeste,17
Ostilio,Sudeste,11
Ostivaldo,Nordeste,22
Osvado,Sudeste,98
Osvair,Sudeste,69
Osvald,Sudeste,12
Osvalda,Centro-Oeste,38
Osvaldete,Nordeste,17
Osvaldi,Sudeste,13
Osvaldina,Sudeste,1426
Osvaldino,Sudeste,648
Osvaldir,Sul,378
Osvaldo,Sudeste,69153
Osvander,Sudeste,27
Osvando,Sudeste,70
Osvani,Sudeste,19
Osvania,Sudeste,13
Osvanildo,Sudeste,11
Osvanir,Sudeste,13
Osvin,Sul,10
Osvino,Sul,128
Osvldo,Sudeste,10
Oswado,Sudeste,11
Oswald,Sudeste,10
Oswalda,Sudeste,15
Oswaldina,Sudeste,132
Oswaldino,Sudeste,30
Oswaldo,Sudeste,15375
Oswin,Sul,11
Otaciana,Nordeste,80
Otaciano,Nordeste,106
Otacilia,Sudeste,492
Otacilio,Sudeste,6244
Otacilo,Sudeste,30
Otacio,Sudeste,49
Otacir,Sudeste,12
Otair,Sudeste,279
Otalia,Sul,22
Otalicio,Nordeste,42
Otalina,Sul,10
Otamar,Nordeste,10
Otamires,Nordeste,10
Otaniel,Centro-Oeste,31
Otavia,Sudeste,323
Otaviana,Sudeste,90
Otaviano,Sudeste,1666
Otavino,Sudeste,23
Otavio,Sudeste,47284
Otavo,Sudeste,17
Otelina,Sudeste,118
Otelino,Sudeste,104
Otelmo,Sul,13
Otelo,Sudeste,23
Oterno,Sul,16
Othavio,Sudeste,18
Otho,Sudeste,26
Othon,Sudeste,221
Otila,Sudeste,11
Otilde,Sudeste,10
Otilha,Sudeste,63
Otilia,Sul,3763
Otilio,Sudeste,111
Otiniel,Norte,17
Otmar,Sul,35
Otniel,Sudeste,11
Oto,Sudeste,270
Otomar,Sul,58
Oton,Sudeste,228
Otonei,Nordeste,42
Otoni,Sudeste,40
Otoniel,Sudeste,1264
Otonio,Sudeste,32
Ottavio,Sudeste,22
Ottilia,Sudeste,61
Otto,Sudeste,903
Otton,Sudeste,63
Otvio,Sudeste,13
Ouga,Sudeste,20
Ouvidio,Sudeste,41
Ovaldo,Sudeste,19
Ovande,Sul,30
Ovideo,Sudeste,16
Ovidia,Sudeste,50
Ovidio,Sudeste,850
Oviedo,Nordeste,10
Owaldo,Sudeste,16
Oyama,Sudeste,19
Ozael,Nordeste,17
Ozair,Centro-Oeste,98
Ozana,Nordeste,644
Ozanan,Sudeste,11
Ozanete,Sudeste,31
Ozani,Sudeste,15
Ozania,Sudeste,10
Ozanilda,Sudeste,10
Ozanir,Norte,20
Ozanira,Nordeste,40
Ozano,Sudeste,19
Ozeas,Sudeste,260
Ozeia,Sudeste,12
Ozeias,Sudeste,966
Ozelia,Sudeste,109
Ozelina,Sudeste,15
Ozelita,Nordeste,62
Ozemar,Norte,10
Ozeni,Sudeste,72
Ozenilda,Sudeste,37
Ozenilde,Nordeste,20
Ozenildo,Nordeste,39
Ozenir,Nordeste,98
Ozenira,Nordeste,10
Ozenita,Sudeste,12
Ozete,Norte,23
Ozi,Sul,129
Ozian,Nordeste,13
Oziane,Norte,113
Ozias,Sudeste,458
Oziel,Norte,2237
Ozilda,Sudeste,25
Ozilde,Sudeste,11
Ozilene,Norte,82
Ozilia,Sudeste,71
Ozima,Nordeste,10
Ozimar,Norte,120
Ozinaldo,Nordeste,24
Ozinei,Norte,14
Ozineide,Norte,28
Ozinete,Nordeste,33
Ozir,Sul,34
Ozires,Sul,50
Oziris,Sudeste,25
Ozita,Nordeste,69
Ozivaldo,Norte,10
Ozoria,Sudeste,10
Ozorio,Sudeste,121
Pabla,Sudeste,11
Pabliane,Sudeste,19
Pabline,Centro-Oeste,575
Pablini,Centro-Oeste,15
Pablison,Sudeste,11
Pablo,Sudeste,57040
Pabolo,Sudeste,53
Pabro,Sudeste,42
Pabulo,Sudeste,77
Pachoal,Sudeste,11
Pacifica,Sudeste,17
Pacifico,Sudeste,77
Paco,Sudeste,18
Padre,Sudeste,88
Padricia,Sudeste,28
Padro,Sudeste,35
Padua,Nordeste,27
Pai,Sudeste,32
Pailo,Sudeste,80
Pain,Norte,16
Paiol,Sudeste,42
Paiva,Nordeste,11
Paixao,Nordeste,34
Palima,Sudeste,19
Palino,Sudeste,10
Palloma,Sudeste,156
Palma,Sudeste,36
Palmira,Sudeste,4378
Palmiro,Sudeste,65
Palmyra,Sudeste,82
Palo,Sudeste,87
Paloma,Sudeste,39666
Palona,Sudeste,44
Pamala,Sudeste,47
Pamara,Centro-Oeste,12
Pamela,Sudeste,68569
Pamella,Sudeste,1621
Pamila,Sudeste,30
Pammela,Sudeste,23
Pan,Sudeste,33
Panagiotis,Sudeste,11
Pandora,Sudeste,15
Panela,Sudeste,53
Panmela,Sudeste,10
Pantaleao,Sudeste,13
Paola,Sudeste,22880
Paolla,Sudeste,226
Paolo,Sudeste,589
Paplo,Sudeste,209
Paraguacu,Sudeste,12
Paraguassu,Sudeste,15
Parecida,Sudeste,30
Parecido,Sudeste,13
Paricia,Sudeste,218
Park,Sudeste,30
Parmenio,Nordeste,10
Parricia,Sudeste,46
Partricia,Sudeste,11
Pascal,Sudeste,53
Paschal,Sudeste,11
Paschoa,Sudeste,11
Paschoal,Sudeste,340
Paschoalina,Sudeste,28
Pascoa,Sudeste,119
Pascoal,Sudeste,1294
Pascoale,Sudeste,19
Pascoalina,Sudeste,174
Pascoalino,Sudeste,14
Pascual,Sudeste,13
Pasqual,Sudeste,59
Pasquale,Sudeste,108
Pasqualina,Sudeste,73
Pasquina,Sudeste,11
Passos,Sul,11
Pastor,Sudeste,24
Pastora,Nordeste,104
Paticia,Sudeste,148
Patick,Sudeste,21
Patrcia,Sudeste,885
Patrck,Sudeste,69
Patria,Sudeste,125
Patric,Sudeste,4004
Patrica,Sudeste,245
Patrice,Sudeste,36
Patrici,Sudeste,161
Patricia,Sudeste,259895
Patriciana,Nordeste,13
Patriciane,Nordeste,27
Patricio,Nordeste,2599
Patricis,Sudeste,11
Patrick,Sudeste,24293
Patricke,Sudeste,26
Patriia,Sudeste,40
Patrik,Sudeste,4045
Patrike,Sudeste,78
Patriki,Sudeste,14
Patrine,Sudeste,44
Patrini,Sudeste,28
Patrique,Sudeste,1264
Patriqui,Sudeste,28
Patriscia,Sudeste,12
Patrisia,Sul,12
Patrizia,Sudeste,78
Patrocia,Sudeste,17
Patrocina,Sudeste,14
Patrocinia,Sudeste,214
Patrocinio,Sudeste,112
Patrycia,Sudeste,11
Patryck,Sudeste,32
Paty,Sudeste,11
Paua,Sudeste,13
Pauko,Sudeste,21
Paul,Sudeste,639
Paula,Sudeste,102828
Paulene,Centro-Oeste,11
Paulete,Sudeste,95
Paulette,Sudeste,21
Pauli,Sudeste,88
Pauliana,Nordeste,392
Pauliane,Nordeste,123
Pauliano,Sudeste,12
Pauliceia,Sudeste,20
Pauliene,Centro-Oeste,19
Paulina,Sudeste,4646
Pauline,Sudeste,303
Paulinha,Sudeste,12
Paulinho,Sul,220
Paulini,Sudeste,16
Paulinia,Sudeste,40
Paulinio,Sudeste,10
Paulino,Sudeste,4229
Paulla,Sudeste,33
Paullo,Sudeste,13
Paulo,Sudeste,670519
Pauloroberto,Sudeste,10
Paulus,Sudeste,10
Paumira,Sudeste,95
Pauo,Sudeste,84
Pavel,Sudeste,25
Payricia,Sudeste,21
Paz,Sudeste,12
Pdro,Sudeste,53
Pe,Sul,22
Pedo,Sudeste,43
Pedr,Sudeste,91
Pedra,Sudeste,613
Pedre,Sudeste,25
Pedrelina,Sudeste,370
Pedri,Sudeste,26
Pedrilha,Sudeste,12
Pedrina,Sudeste,3143
Pedrinha,Sul,40
Pedrinho,Sul,434
Pedrita,Nordeste,41
Pedrito,Sudeste,25
Pedro,Sudeste,522674
Pedrolina,Nordeste,363
Pedrosa,Centro-Oeste,152
Pedto,Sudeste,10
Pefro,Sudeste,11
Peggy,Sudeste,12
Pei,Sudeste,10
Peixoto,Nordeste,10
Pelegrino,Norte,39
Pen,Nordeste,38
Penelope,Sudeste,410
Peng,Sudeste,29
Penha,Sudeste,4785
Pepe,Sudeste,14
Peracio,Sudeste,10
Perceu,Sudeste,13
Perci,Sul,124
Percia,Sudeste,15
Percida,Sudeste,11
Percides,Sudeste,12
Percila,Sudeste,10
Percilia,Sudeste,369
Perciliana,Sudeste,185
Perciliano,Sudeste,10
Percilio,Sudeste,40
Percio,Sudeste,232
Percival,Sudeste,288
Percy,Sudeste,70
Perdo,Sudeste,15
Perdro,Sudeste,33
Perecles,Sudeste,30
Peregrina,Norte,21
Peregrino,Norte,28
Pereira,Sudeste,123
Peres,Sudeste,39
Pergentina,Nordeste,10
Pergentino,Sudeste,12
Peri,Sul,93
Pericles,Sudeste,1474
Periclis,Nordeste,11
Perina,Sudeste,51
Perisvaldo,Nordeste,15
Perivaldo,Nordeste,206
Perla,Sudeste,1227
Perminio,Nordeste,18
Pero,Sudeste,67
Perola,Sudeste,975
Perolina,Nordeste,106
Peron,Sudeste,10
Perpetua,Sudeste,856
Perpetuo,Nordeste,18
Perseu,Sudeste,15
Persia,Sudeste,42
Persilia,Sudeste,23
Persio,Sudeste,392
Persival,Sudeste,39
Person,Sudeste,16
Perterson,Sudeste,28
Perteson,Sudeste,56
Pery,Sudeste,31
Pesro,Sudeste,12
Pessoa,Centro-Oeste,42
Petala,Nordeste,65
Peter,Sudeste,2422
Petersom,Sudeste,74
Peterson,Sudeste,9543
Peteson,Sudeste,18
Petherson,Sudeste,17
Petra,Sudeste,135
Petreson,Sudeste,11
Petria,Sudeste,11
Petric,Sudeste,12
Petrick,Sudeste,84
Petrik,Sudeste,18
Petrina,Sudeste,321
Petro,Sudeste,38
Petrolina,Sudeste,62
Petrona,Centro-Oeste,108
Petronia,Sudeste,10
Petronila,Nordeste,153
Petronilha,Sudeste,120
Petronilho,Sudeste,14
Petronilia,Sudeste,202
Petronilio,Nordeste,64
Petronilo,Sudeste,29
Petronio,Nordeste,1368
Petros,Sudeste,41
Petrson,Sudeste,10
Petrucia,Nordeste,494
Petrucio,Nordeste,1453
Petrus,Nordeste,168
Petrusca,Nordeste,14
Petson,Sudeste,14
Petter,Sudeste,54
Petterson,Sudeste,161
Pexro,Sudeste,19
Phablo,Sudeste,24
Phael,Sudeste,10
Phafael,Sudeste,94
Phafaela,Sudeste,21
Phamela,Sudeste,10
Phelip,Sudeste,13
Phelipe,Sudeste,1445
Phelippe,Sudeste,89
Phellipe,Sudeste,124
Philip,Sudeste,242
Philipe,Sudeste,1088
Philipi,Sudeste,41
Philipp,Sudeste,50
Philippe,Sudeste,466
Phillip,Sudeste,153
Phillipe,Sudeste,242
Phillipi,Sudeste,12
Philomena,Sudeste,147
Phofia,Sudeste,43
Pia,Sudeste,23
Piao,Sudeste,15
Piedade,Sudeste,987
Piedro,Sudeste,32
Pier,Sudeste,64
Piera,Sudeste,31
Piere,Sudeste,47
Pierina,Sul,355
Piero,Sudeste,236
Pierre,Sudeste,2375
Pierri,Sudeste,66
Pierry,Sudeste,37
Pieter,Sudeste,27
Pietra,Sudeste,6695
Pietro,Sudeste,10331
Piettra,Sudeste,12
Piettro,Sudeste,14
Pilar,Sudeste,511
Pillar,Sudeste,39
Pina,Sudeste,21
Ping,Sudeste,16
Pinheiro,Nordeste,24
Pio,Sudeste,129
Pires,Sudeste,10
Pirre,Sudeste,12
Piscila,Sudeste,45
Pitagoras,Sudeste,53
Piter,Sudeste,640
Piterson,Sudeste,29
Pitro,Sudeste,14
Pitter,Sudeste,59
Plablo,Sudeste,39
Plabo,Sudeste,108
Placida,Sudeste,44
Placidia,Sudeste,14
Placidina,Sudeste,15
Placidio,Sudeste,13
Placido,Sudeste,419
Plauto,Sudeste,44
Plicila,Sudeste,17
Plinia,Sudeste,10
Plinio,Sudeste,5454
Pola,Sudeste,32
Polan,Sul,10
Poliana,Sudeste,29577
Poliane,Sudeste,2728
Poliani,Sudeste,17
Polianna,Sudeste,39
Poliano,Sudeste,10
Poliany,Centro-Oeste,10
Polibio,Sudeste,14
Policarpio,Sudeste,14
Policarpo,Sudeste,34
Policena,Sudeste,21
Poliene,Centro-Oeste,22
Poline,Sudeste,26
Polliana,Sudeste,116
Polliane,Centro-Oeste,20
Pollianna,Sudeste,12
Pollyana,Sudeste,637
Pollyane,Centro-Oeste,43
Pollyanna,Sudeste,454
Pollyanne,Sudeste,18
Poloma,Sudeste,18
Polonia,Sudeste,18
Polyana,Sudeste,684
Polyane,Nordeste,22
Polyanna,Sudeste,81
Polyanne,Nordeste,10
Pompeu,Sudeste,36
Pompilho,Sudeste,22
Pompilio,Sudeste,33
Ponciana,Sudeste,12
Ponciano,Sudeste,17
Porcina,Sudeste,72
Porfilho,Sudeste,19
Porfilio,Sudeste,37
Porfiria,Sudeste,37
Porfirio,Sudeste,153
Possidonia,Sudeste,11
Possidonio,Sudeste,34
Potiguara,Sudeste,23
Potira,Sudeste,35
Poulo,Sudeste,148
Praticia,Sudeste,19
Pratricia,Sudeste,22
Prazeres,Nordeste,90
Prcila,Sudeste,12
Prdro,Sudeste,64
Precila,Sudeste,32
Precilia,Sudeste,16
Preciosa,Sudeste,105
Predro,Sudeste,38
Prenda,Sudeste,11
Prescila,Sudeste,45
Presciliana,Sudeste,10
Preta,Nordeste,16
Pricia,Sudeste,11
Priciane,Norte,44
Pricila,Sudeste,23605
Pricilia,Sudeste,33
Pricilla,Sudeste,334
Pricisla,Sudeste,53
Pricla,Sudeste,12
Pricsila,Sudeste,11
Prima,Sudeste,10
Primitiva,Sudeste,19
Primitivo,Sudeste,13
Primo,Sudeste,228
Prince,Sudeste,22
Princia,Sudeste,10
Princila,Sudeste,61
Prinio,Sudeste,47
Priscia,Sudeste,50
Prisciane,Norte,37
Priscika,Sudeste,10
Priscila,Sudeste,130248
Priscilane,Sudeste,10
Priscilia,Sudeste,45
Priscilla,Sudeste,4392
Priscla,Sudeste,58
Prisco,Sudeste,17
Priscola,Sudeste,12
Priscyla,Sudeste,47
Priscylla,Sudeste,43
Prisila,Sudeste,523
Prisilla,Sudeste,11
Prissila,Sudeste,35
Procopio,Sudeste,58
Prospero,Sudeste,10
Protasio,Sul,93
Prscila,Sudeste,97
Prudencia,Sudeste,33
Prudenciana,Sudeste,11
Prudencio,Sudeste,28
Pryscila,Sudeste,35
Pryscilla,Sudeste,33
Pstricia,Sudeste,25
Psulo,Sudeste,37
Ptricia,Sudeste,41
Publio,Sudeste,99
Pulo,Sudeste,113
Pura,Sudeste,39
Purcina,Sudeste,12
Pureza,Nordeste,135
Purificacao,Sudeste,35
Purificacion,Sudeste,13
Pyetra,Sudeste,81
Pyetro,Sudeste,92
Qiteria,Sudeste,13
Qiu,Sudeste,26
Quarto,Nordeste,26
Quecia,Nordeste,85
Quedma,Sudeste,29
Queginaldo,Nordeste,12
Queico,Sudeste,12
Queila,Sudeste,2403
Queilane,Nordeste,21
Queiroz,Nordeste,23
Queise,Nordeste,35
Queite,Norte,18
Queitiane,Norte,11
Quele,Nordeste,263
Quelem,Sul,99
Quelen,Sul,517
Queli,Sudeste,1181
Queliane,Nordeste,80
Quelita,Sudeste,22
Quelle,Nordeste,15
Quelli,Sudeste,40
Quelly,Sudeste,42
Quelma,Sudeste,16
Quelson,Nordeste,16
Quelvim,Sudeste,10
Quelvin,Sudeste,27
Quely,Sudeste,58
Quemili,Sudeste,18
Quenia,Sudeste,664
Quercia,Nordeste,30
Querem,Sudeste,62
Queren,Sudeste,444
Querino,Sudeste,25
Querubina,Sudeste,25
Quesia,Sudeste,1786
Quessia,Nordeste,30
Quetelen,Sul,14
Quetelin,Sudeste,21
Queteria,Nordeste,14
Quetila,Norte,12
Quetlen,Norte,19
Quetlin,Sudeste,12
Queven,Sudeste,25
Quevin,Sudeste,36
Quezia,Sudeste,1884
Quiara,Sudeste,48
Quilerme,Sudeste,54
Quilherme,Sudeste,566
Quilhermi,Sudeste,12
Quilma,Nordeste,10
Quilvia,Nordeste,19
Quimberli,Sudeste,10
Quinberli,Sudeste,11
Quintiliano,Sudeste,21
Quintina,Sudeste,17
Quintino,Sudeste,125
Quiomar,Sudeste,15
Quirina,Sudeste,14
Quirino,Sudeste,129
Quissila,Sudeste,25
Quiteira,Nordeste,10
Quitera,Nordeste,64
Quiteri,Sudeste,10
Quiteria,Nordeste,23426
Quiterio,Nordeste,255
Ra,Sudeste,14
Raab,Sudeste,19
Raabe,Nordeste,67
Raael,Sudeste,34
Rabih,Sul,11
Rachael,Sudeste,82
Rachel,Sudeste,6627
Rachela,Sudeste,10
Rachele,Sudeste,18
Rachell,Sudeste,10
Rachid,Sudeste,45
Rackel,Sudeste,40
Raclicia,Norte,21
Rada,Sudeste,10
Radael,Sudeste,13
Radames,Nordeste,112
Radassa,Norte,22
Radija,Sudeste,79
Radimila,Nordeste,11
Radir,Sudeste,15
Radivair,Centro-Oeste,10
Radja,Sudeste,40
Radjalma,Nordeste,19
Radson,Norte,97
Raeder,Sudeste,15
Rael,Sudeste,256
Raela,Sudeste,11
Raele,Norte,57
Raeli,Norte,64
Raelida,Norte,11
Raelison,Nordeste,10
Raelma,Nordeste,42
Raelson,Nordeste,87
Raely,Norte,10
Rafa,Sudeste,18
Rafae,Sudeste,153
Rafaea,Sudeste,21
Rafaek,Sudeste,57
Rafael,Sudeste,417804
Rafaela,Sudeste,125811
Rafaele,Sudeste,2433
Rafaeli,Sudeste,1119
Rafaell,Sudeste,27
Rafaella,Sudeste,3945
Rafaelle,Sudeste,378
Rafaelli,Sudeste,54
Rafaelly,Sudeste,200
Rafaelo,Sudeste,11
Rafaely,Sudeste,123
Rafaiane,Centro-Oeste,10
Rafal,Sudeste,143
Rafala,Sudeste,30
Rafane,Sudeste,70
Rafani,Sudeste,33
Rafany,Sudeste,12
Rafarl,Sudeste,67
Rafarla,Sudeste,10
Rafel,Sudeste,234
Rafela,Sudeste,48
Raffael,Sudeste,113
Raffaela,Sudeste,93
Raffaele,Sudeste,59
Raffaella,Sudeste,58
Rafhael,Sudeste,431
Rafhaela,Sudeste,41
Rafi,Sudeste,17
Rafic,Nordeste,13
Rafick,Nordeste,16
Rafik,Nordeste,17
Rafique,Nordeste,13
Rafisa,Nordeste,207
Rafiza,Nordeste,31
Rafles,Sudeste,10
